"","card","rankCategory","trump","numSuitInHand","tricksToWin0","tricksToWin1","tricksToWin2","tricksToWin3","tricksLeft"
"3295","8S","mediumhigh",FALSE,2,0,3,1,-2,3
"3296","AH","veryhigh",FALSE,4,3,0,4,2,10
"3297","KC","veryhigh",FALSE,3,2,0,4,2,9
"3298","JC","high",FALSE,2,1,-1,4,1,6
"3299","3C","low",FALSE,1,0,-1,4,1,5
"3300","3H","low",FALSE,2,-1,-1,3,1,3
"3301","JS","high",TRUE,3,2,2,6,1,10
"3302","TC","high",FALSE,1,1,1,5,0,6
"3303","3H","low",FALSE,2,3,2,4,0,10
"3304","5C","low",FALSE,1,2,0,2,-1,4
"3305","9S","mediumhigh",TRUE,2,1,0,1,-1,2
"3306","TC","high",FALSE,3,4,2,0,5,10
"3307","QH","high",TRUE,2,3,1,-2,1,2
"3308","TH","high",FALSE,3,2,3,2,5,10
"3309","KS","veryhigh",FALSE,2,1,1,2,4,6
"3310","7D","mediumlow",FALSE,3,0,1,2,4,5
"3311","5D","low",FALSE,4,2,3,3,3,10
"3312","8S","mediumhigh",TRUE,3,1,3,2,3,8
"3313","6D","mediumlow",FALSE,3,0,1,2,2,4
"3314","6S","mediumlow",TRUE,4,2,3,3,3,10
"3315","7S","mediumlow",TRUE,2,1,2,2,3,7
"3316","4H","low",FALSE,3,0,2,2,3,6
"3317","KS","veryhigh",TRUE,1,-1,1,2,2,3
"3318","6D","mediumlow",FALSE,1,-2,1,2,2,2
"3319","KC","veryhigh",FALSE,5,1,2,4,2,10
"3320","9H","mediumhigh",TRUE,1,0,2,4,2,9
"3321","KS","veryhigh",FALSE,2,3,4,0,5,10
"3322","AC","veryhigh",FALSE,3,2,4,0,5,9
"3323","JC","high",FALSE,2,1,4,0,5,8
"3324","2H","low",FALSE,4,0,4,0,5,7
"3325","AH","veryhigh",FALSE,2,-1,2,0,4,3
"3326","QC","high",FALSE,4,3,1,5,0,10
"3327","AD","veryhigh",FALSE,3,2,1,5,0,9
"3328","3H","low",FALSE,3,1,1,5,0,8
"3329","5C","low",FALSE,2,0,-1,5,-1,4
"3330","KC","veryhigh",FALSE,2,3,2,2,4,10
"3331","4D","low",FALSE,4,2,2,2,4,9
"3332","KD","veryhigh",FALSE,2,1,1,0,2,3
"3333","2S","low",TRUE,3,2,3,1,5,10
"3334","TS","high",TRUE,2,1,1,0,2,3
"3335","QD","high",FALSE,2,4,1,3,0,10
"3336","5H","low",FALSE,3,3,1,3,0,9
"3337","2S","low",TRUE,4,2,1,1,0,6
"3338","2H","low",FALSE,1,1,0,0,-1,2
"3339","AH","veryhigh",FALSE,4,4,4,0,1,10
"3340","AD","veryhigh",FALSE,4,3,4,0,1,9
"3341","5H","low",FALSE,3,2,4,0,1,8
"3342","2H","low",FALSE,2,1,3,0,1,6
"3343","6D","mediumlow",FALSE,2,0,2,0,1,4
"3344","AH","veryhigh",FALSE,4,4,2,1,4,10
"3345","2C","low",FALSE,3,3,2,1,4,9
"3346","8H","mediumhigh",FALSE,2,2,2,0,4,7
"3347","7H","mediumlow",FALSE,1,1,1,0,4,5
"3348","JD","high",FALSE,2,3,3,3,2,10
"3349","3D","low",FALSE,1,2,3,3,2,9
"3350","JH","high",TRUE,2,1,2,2,2,6
"3351","7S","mediumlow",FALSE,2,0,2,2,1,4
"3352","TS","high",FALSE,1,-1,2,2,1,3
"3353","AD","veryhigh",FALSE,4,3,1,4,1,10
"3354","9D","mediumhigh",FALSE,3,2,1,4,1,9
"3355","6D","mediumlow",FALSE,2,1,0,3,1,6
"3356","6D","mediumlow",FALSE,3,2,3,2,1,10
"3357","8D","mediumhigh",FALSE,1,1,3,0,1,7
"3358","TH","high",TRUE,2,0,3,0,1,6
"3359","KC","veryhigh",FALSE,3,6,2,0,0,10
"3360","AC","veryhigh",FALSE,2,5,2,0,0,9
"3361","KD","veryhigh",TRUE,4,4,2,0,-1,7
"3362","JD","high",TRUE,2,3,-1,-1,-1,2
"3363","KS","veryhigh",FALSE,4,3,3,1,2,10
"3364","9H","mediumhigh",FALSE,3,2,3,1,2,9
"3365","6H","mediumlow",FALSE,2,1,2,1,2,7
"3366","3S","low",FALSE,2,0,1,0,1,3
"3367","AS","veryhigh",FALSE,5,3,1,3,4,10
"3368","AD","veryhigh",FALSE,3,2,1,3,4,9
"3369","7S","mediumlow",FALSE,4,1,1,3,4,8
"3370","4S","low",FALSE,2,0,-1,2,2,2
"3371","8S","mediumhigh",FALSE,3,1,4,1,5,10
"3372","7C","mediumlow",FALSE,3,4,2,0,3,10
"3373","AH","veryhigh",FALSE,3,3,2,0,2,8
"3374","KH","veryhigh",FALSE,2,2,2,0,2,7
"3375","5H","low",FALSE,1,1,2,0,2,6
"3376","4S","low",TRUE,2,0,2,0,1,4
"3377","9H","mediumhigh",FALSE,2,1,2,3,6,10
"3378","KH","veryhigh",FALSE,4,1,4,4,0,10
"3379","4S","low",FALSE,3,0,4,4,0,9
"3380","5S","low",FALSE,2,3,4,1,1,10
"3381","QC","high",TRUE,2,2,2,-2,-1,2
"3382","4C","low",FALSE,3,3,2,1,5,10
"3383","7H","mediumlow",TRUE,3,2,-1,1,5,6
"3384","3C","low",FALSE,2,1,-1,0,4,3
"3385","6D","mediumlow",FALSE,5,1,2,4,4,10
"3386","2C","low",FALSE,1,0,1,1,2,3
"3387","3D","low",FALSE,2,3,4,2,0,10
"3388","9D","mediumhigh",FALSE,1,2,4,2,-1,8
"3389","2S","low",TRUE,3,1,4,2,-1,7
"3390","7S","mediumlow",TRUE,1,0,0,2,-1,2
"3391","9C","mediumhigh",FALSE,5,2,1,4,4,10
"3392","JC","high",FALSE,4,1,1,4,3,8
"3393","6H","mediumlow",FALSE,1,0,1,4,3,7
"3394","JS","high",TRUE,4,3,1,2,3,10
"3395","9S","mediumhigh",TRUE,3,2,1,2,3,9
"3396","8D","mediumhigh",FALSE,3,1,-1,2,2,5
"3397","5D","low",FALSE,2,0,-1,1,1,2
"3398","2S","low",FALSE,2,6,1,3,1,10
"3399","AH","veryhigh",FALSE,3,5,1,2,0,7
"3400","QD","high",TRUE,3,4,1,2,0,6
"3401","5H","low",FALSE,2,3,1,1,0,4
"3402","2D","low",TRUE,1,2,0,1,0,2
"3403","8C","mediumhigh",TRUE,3,2,2,4,0,10
"3404","3C","low",TRUE,2,1,1,3,-1,6
"3405","KC","veryhigh",TRUE,1,0,0,3,-2,3
"3406","3H","low",FALSE,2,-1,0,3,-2,2
"3407","AH","veryhigh",FALSE,3,2,3,2,4,10
"3408","4H","low",FALSE,2,1,3,2,4,9
"3409","AC","veryhigh",FALSE,4,1,6,2,2,10
"3410","JS","high",FALSE,1,1,3,5,2,10
"3411","5D","low",TRUE,1,0,1,5,2,7
"3412","AH","veryhigh",FALSE,1,3,1,3,4,10
"3413","6D","mediumlow",TRUE,3,2,1,3,4,9
"3414","TC","high",FALSE,2,1,0,2,1,3
"3415","4D","low",TRUE,1,0,0,2,1,2
"3416","AC","veryhigh",FALSE,4,3,2,3,1,10
"3417","8D","mediumhigh",FALSE,2,2,2,3,1,9
"3418","JS","high",FALSE,2,1,2,2,0,6
"3419","9H","mediumhigh",TRUE,2,0,2,2,0,5
"3420","3C","low",FALSE,2,-1,1,1,0,2
"3421","7D","mediumlow",FALSE,3,1,3,5,2,10
"3422","KC","veryhigh",FALSE,5,3,0,4,5,10
"3423","JH","high",FALSE,2,2,0,4,5,9
"3424","QS","high",FALSE,1,1,0,4,3,6
"3425","4H","low",FALSE,1,0,0,3,3,4
"3426","KD","veryhigh",FALSE,3,3,3,1,5,10
"3427","AD","veryhigh",FALSE,2,2,3,1,5,9
"3428","JC","high",FALSE,3,1,3,-1,5,6
"3429","8S","mediumhigh",FALSE,2,2,3,3,3,10
"3430","4C","low",TRUE,2,1,2,1,2,5
"3431","5H","low",TRUE,3,2,2,4,3,10
"3432","QC","high",FALSE,1,1,1,3,1,5
"3433","6D","mediumlow",FALSE,2,0,1,2,0,2
"3434","AH","veryhigh",FALSE,4,2,4,3,0,10
"3435","2H","low",FALSE,3,1,4,3,0,9
"3436","3H","low",FALSE,2,0,2,3,-1,5
"3437","3S","low",FALSE,5,3,1,4,1,10
"3438","QC","high",FALSE,3,2,0,4,1,8
"3439","2S","low",FALSE,4,1,0,3,1,6
"3440","TS","high",FALSE,3,0,-1,3,1,4
"3441","5H","low",FALSE,2,4,3,1,1,10
"3442","KC","veryhigh",TRUE,3,3,3,1,-1,7
"3443","KS","veryhigh",FALSE,2,2,2,1,-1,5
"3444","KD","veryhigh",FALSE,1,1,1,1,-2,2
"3445","AH","veryhigh",FALSE,5,2,4,2,3,10
"3446","KH","veryhigh",FALSE,4,1,4,2,3,9
"3447","9H","mediumhigh",FALSE,3,0,4,2,3,8
"3448","4S","low",FALSE,3,2,3,2,2,10
"3449","9D","mediumhigh",FALSE,3,1,3,1,2,8
"3450","KH","veryhigh",FALSE,3,1,4,2,4,10
"3451","8D","mediumhigh",FALSE,4,0,4,2,3,8
"3452","5C","low",TRUE,2,1,2,7,1,10
"3453","6S","mediumlow",FALSE,1,0,1,2,1,3
"3454","JS","high",FALSE,2,3,2,1,6,10
"3455","KS","veryhigh",FALSE,1,2,2,1,6,9
"3456","5H","low",FALSE,1,1,2,1,6,8
"3457","7D","mediumlow",TRUE,1,0,1,1,6,6
"3458","JD","high",FALSE,2,1,3,2,5,10
"3459","KD","veryhigh",FALSE,3,3,1,2,5,10
"3460","4H","low",FALSE,3,2,1,2,5,9
"3461","7C","mediumlow",FALSE,1,1,1,2,3,6
"3462","JS","high",TRUE,1,0,0,1,3,3
"3463","4S","low",FALSE,4,1,3,4,3,10
"3464","5S","low",FALSE,3,0,2,4,2,7
"3465","AD","veryhigh",FALSE,4,3,2,3,0,10
"3466","QD","high",FALSE,3,2,2,3,0,9
"3467","9H","mediumhigh",FALSE,3,1,2,3,0,8
"3468","5S","low",TRUE,1,0,2,3,-2,5
"3469","QC","high",FALSE,4,3,2,2,5,10
"3470","AC","veryhigh",FALSE,2,2,2,1,3,6
"3471","9C","mediumhigh",FALSE,1,1,2,1,3,5
"3472","6D","mediumlow",FALSE,3,0,1,1,3,3
"3473","6S","mediumlow",FALSE,4,1,5,4,1,10
"3474","2S","low",FALSE,3,0,5,3,1,8
"3475","4S","low",TRUE,2,1,3,3,4,10
"3476","4C","low",FALSE,1,0,-1,2,2,2
"3477","8C","mediumhigh",FALSE,2,2,1,2,7,10
"3478","TC","high",FALSE,1,1,1,0,2,2
"3479","KC","veryhigh",FALSE,6,3,3,1,5,10
"3480","AC","veryhigh",FALSE,5,2,3,1,5,9
"3481","KH","veryhigh",FALSE,1,1,3,1,5,8
"3482","3C","low",FALSE,3,0,1,-1,5,3
"3483","6D","mediumlow",TRUE,4,3,0,5,1,10
"3484","TD","high",TRUE,2,2,-2,3,-1,3
"3485","4H","low",FALSE,1,1,-2,3,-1,2
"3486","8D","mediumhigh",TRUE,3,4,2,2,1,10
"3487","AD","veryhigh",TRUE,2,3,1,2,1,8
"3488","TS","high",FALSE,1,2,1,2,1,7
"3489","3C","low",FALSE,3,1,1,2,1,6
"3490","6C","mediumlow",FALSE,2,0,1,2,0,4
"3491","KC","veryhigh",FALSE,3,2,2,3,4,10
"3492","7D","mediumlow",FALSE,2,1,2,3,4,9
"3493","3S","low",TRUE,1,0,2,1,2,4
"3494","8C","mediumhigh",FALSE,2,2,3,4,0,10
"3495","KS","veryhigh",TRUE,1,1,3,3,0,8
"3496","9D","mediumhigh",FALSE,3,0,3,3,0,7
"3497","KD","veryhigh",FALSE,2,1,1,7,2,10
"3498","2D","low",TRUE,3,4,1,2,2,10
"3499","KH","veryhigh",FALSE,2,3,0,1,2,7
"3500","QH","high",FALSE,1,2,0,1,2,6
"3501","6S","mediumlow",FALSE,1,1,0,1,2,5
"3502","2C","low",FALSE,2,0,0,0,1,2
"3503","AH","veryhigh",FALSE,5,4,2,2,1,10
"3504","QH","high",FALSE,4,3,2,2,1,9
"3505","9S","mediumhigh",FALSE,2,2,2,2,1,8
"3506","4D","low",TRUE,2,1,2,1,1,6
"3507","3H","low",FALSE,3,0,1,0,1,3
"3508","8C","mediumhigh",TRUE,3,3,2,0,7,10
"3509","2C","low",TRUE,2,2,1,0,7,8
"3510","AD","veryhigh",FALSE,1,1,1,0,6,6
"3511","6H","mediumlow",FALSE,4,0,1,0,6,5
"3512","KH","veryhigh",FALSE,4,3,1,4,1,10
"3513","TH","high",FALSE,3,2,1,3,1,8
"3514","JS","high",FALSE,4,1,1,2,1,6
"3515","4S","low",TRUE,3,4,2,3,0,10
"3516","KH","veryhigh",FALSE,3,3,2,2,0,8
"3517","5H","low",FALSE,2,2,1,2,0,6
"3518","2D","low",FALSE,1,1,1,0,-1,2
"3519","AH","veryhigh",FALSE,3,3,1,2,3,10
"3520","QH","high",FALSE,2,2,1,2,3,9
"3521","5C","low",FALSE,4,1,1,2,3,8
"3522","5S","low",TRUE,1,0,0,2,2,5
"3523","AH","veryhigh",FALSE,3,2,4,0,5,10
"3524","8C","mediumhigh",FALSE,4,1,4,0,5,9
"3525","5H","low",FALSE,2,0,2,-1,3,3
"3526","9C","mediumhigh",FALSE,4,4,0,3,2,10
"3527","AC","veryhigh",FALSE,3,3,0,2,2,8
"3528","QS","high",FALSE,3,2,0,2,2,7
"3529","9D","mediumhigh",TRUE,2,1,0,2,2,6
"3530","5S","low",FALSE,2,0,0,1,2,4
"3531","4D","low",FALSE,3,2,3,4,0,10
"3532","6C","mediumlow",FALSE,4,1,2,4,0,8
"3533","4C","low",FALSE,2,2,1,2,7,10
"3534","JS","high",FALSE,3,1,1,-1,5,4
"3535","8D","mediumhigh",TRUE,1,0,1,-1,4,2
"3536","AC","veryhigh",FALSE,6,4,1,3,1,10
"3537","AH","veryhigh",FALSE,1,3,1,3,1,9
"3538","2C","low",FALSE,5,2,1,3,1,8
"3539","3C","low",FALSE,4,1,1,2,0,5
"3540","6C","mediumlow",FALSE,3,0,1,1,0,3
"3541","QC","high",FALSE,5,4,4,0,1,10
"3542","KH","veryhigh",FALSE,2,3,4,0,1,9
"3543","AS","veryhigh",TRUE,3,2,4,0,1,8
"3544","2S","low",TRUE,2,1,4,0,1,7
"3545","3H","low",FALSE,1,0,3,0,1,5
"3546","AH","veryhigh",TRUE,3,2,4,1,4,10
"3547","6H","mediumlow",TRUE,2,1,4,1,4,9
"3548","2D","low",FALSE,2,0,3,-1,2,3
"3549","7S","mediumlow",FALSE,2,3,3,1,2,10
"3550","5D","low",FALSE,3,2,3,-1,1,6
"3551","QS","high",FALSE,1,1,2,-1,1,4
"3552","TH","high",TRUE,1,0,2,-1,1,3
"3553","9D","mediumhigh",FALSE,2,-1,2,-1,1,2
"3554","AC","veryhigh",FALSE,5,2,2,4,1,10
"3555","QC","high",FALSE,4,1,2,4,1,9
"3556","7H","mediumlow",TRUE,2,0,1,3,0,5
"3557","KS","veryhigh",TRUE,4,5,0,2,2,10
"3558","9H","mediumhigh",FALSE,2,4,0,2,2,9
"3559","AC","veryhigh",FALSE,2,3,0,1,-1,4
"3560","KH","veryhigh",FALSE,1,2,0,1,-1,3
"3561","4C","low",FALSE,1,1,0,1,-1,2
"3562","QD","high",FALSE,3,3,3,2,1,10
"3563","KC","veryhigh",FALSE,3,2,2,2,0,7
"3564","TD","high",FALSE,2,1,2,2,0,6
"3565","5S","low",FALSE,2,3,2,3,3,10
"3566","6D","mediumlow",TRUE,3,2,1,1,3,6
"3567","KD","veryhigh",FALSE,1,3,2,4,2,10
"3568","2C","low",FALSE,5,2,2,4,2,9
"3569","6C","mediumlow",FALSE,4,1,2,4,1,7
"3570","8S","mediumhigh",TRUE,2,0,2,4,0,5
"3571","AC","veryhigh",FALSE,2,3,1,3,4,10
"3572","6D","mediumlow",FALSE,4,2,1,3,4,9
"3573","2S","low",TRUE,2,1,-1,1,3,3
"3574","6H","mediumlow",FALSE,1,2,4,3,0,10
"3575","3C","low",TRUE,2,1,4,1,0,7
"3576","5D","low",FALSE,2,0,3,-1,0,3
"3577","5S","low",FALSE,1,1,4,1,5,10
"3578","6D","mediumlow",FALSE,4,0,3,1,4,7
"3579","KS","veryhigh",TRUE,2,4,0,5,2,10
"3580","QD","high",FALSE,4,3,0,5,2,9
"3581","AC","veryhigh",FALSE,3,2,0,4,2,7
"3582","JC","high",FALSE,2,1,0,4,2,6
"3583","7H","mediumlow",FALSE,1,0,0,4,2,5
"3584","3H","low",FALSE,3,4,3,0,1,10
"3585","AH","veryhigh",FALSE,2,3,1,0,0,6
"3586","AD","veryhigh",FALSE,2,2,1,0,0,5
"3587","8S","mediumhigh",TRUE,2,1,1,0,0,4
"3588","JS","high",TRUE,1,0,1,0,0,3
"3589","2H","low",FALSE,3,2,2,2,5,10
"3590","7C","mediumlow",TRUE,2,1,2,1,4,7
"3591","4H","low",FALSE,2,0,2,1,3,5
"3592","TD","high",FALSE,2,-1,2,1,1,2
"3593","JC","high",FALSE,2,3,1,3,5,10
"3594","5C","low",FALSE,1,2,1,3,4,8
"3595","6D","mediumlow",FALSE,2,1,0,2,3,4
"3596","QD","high",FALSE,1,0,0,2,2,2
"3597","AS","veryhigh",FALSE,4,2,0,5,4,10
"3598","9S","mediumhigh",FALSE,3,1,0,5,4,9
"3599","4H","low",FALSE,3,0,0,5,4,8
"3600","AS","veryhigh",FALSE,6,3,2,5,1,10
"3601","9S","mediumhigh",FALSE,5,2,2,5,1,9
"3602","AH","veryhigh",TRUE,1,1,1,5,0,6
"3603","4D","low",FALSE,1,0,1,5,0,5
"3604","3D","low",FALSE,2,2,2,7,0,10
"3605","8S","mediumhigh",FALSE,2,1,2,6,0,8
"3606","3C","low",FALSE,3,0,1,5,0,5
"3607","3S","low",FALSE,4,3,2,3,1,10
"3608","9D","mediumhigh",FALSE,1,2,2,2,0,7
"3609","JH","high",TRUE,2,1,2,1,0,5
"3610","2S","low",FALSE,2,0,2,0,-1,2
"3611","4C","low",FALSE,2,1,4,1,5,10
"3612","4D","low",FALSE,2,0,1,-1,3,2
"3613","AD","veryhigh",FALSE,4,5,1,0,6,10
"3614","3D","low",FALSE,3,4,1,0,6,9
"3615","2S","low",TRUE,3,3,1,-1,6,7
"3616","4D","low",FALSE,1,2,0,-1,4,3
"3617","4S","low",FALSE,3,3,2,4,0,10
"3618","QC","high",FALSE,1,2,2,3,0,8
"3619","QD","high",FALSE,3,1,2,2,0,6
"3620","9H","mediumhigh",TRUE,1,0,2,2,0,5
"3621","KS","veryhigh",FALSE,3,3,1,4,1,10
"3622","4S","low",FALSE,2,2,1,4,1,9
"3623","KC","veryhigh",FALSE,3,1,0,3,1,6
"3624","5D","low",FALSE,2,0,0,3,1,5
"3625","AD","veryhigh",FALSE,3,2,4,1,4,10
"3626","QH","high",FALSE,3,1,4,1,4,9
"3627","4S","low",TRUE,2,0,4,1,4,8
"3628","8C","mediumhigh",FALSE,1,-1,2,1,3,4
"3629","AH","veryhigh",FALSE,1,5,0,2,4,10
"3630","QS","high",TRUE,4,4,0,2,4,9
"3631","7C","mediumlow",FALSE,3,3,0,2,4,8
"3632","JS","high",TRUE,3,2,-1,1,3,4
"3633","8S","mediumhigh",TRUE,2,1,-1,1,3,3
"3634","KS","veryhigh",TRUE,1,0,-1,1,3,2
"3635","AD","veryhigh",FALSE,4,3,3,3,0,10
"3636","KC","veryhigh",FALSE,3,2,3,3,0,9
"3637","8C","mediumhigh",FALSE,2,1,3,3,0,8
"3638","3D","low",FALSE,3,0,2,3,-1,5
"3639","AD","veryhigh",FALSE,4,3,4,1,0,10
"3640","8S","mediumhigh",FALSE,2,2,3,1,0,8
"3641","QD","high",FALSE,2,1,1,1,-2,3
"3642","7H","mediumlow",TRUE,1,0,1,1,-2,2
"3643","AD","veryhigh",FALSE,5,3,1,4,1,10
"3644","2C","low",FALSE,2,2,1,4,1,9
"3645","QC","high",FALSE,3,2,1,5,3,10
"3646","AH","veryhigh",FALSE,4,1,1,5,3,9
"3647","4H","low",FALSE,3,0,1,5,3,8
"3648","TH","high",FALSE,3,3,4,2,0,10
"3649","JH","high",FALSE,2,2,4,2,0,9
"3650","2D","low",FALSE,5,1,4,2,0,8
"3651","9D","mediumhigh",FALSE,3,0,3,-1,0,3
"3652","JD","high",FALSE,4,3,5,0,1,10
"3653","TD","high",FALSE,3,2,3,0,0,6
"3654","6C","mediumlow",FALSE,1,1,3,0,0,5
"3655","2D","low",FALSE,2,0,2,0,0,3
"3656","3D","low",FALSE,3,2,2,2,6,10
"3657","8D","mediumhigh",FALSE,2,1,2,2,4,7
"3658","8S","mediumhigh",TRUE,2,0,2,2,4,6
"3659","AD","veryhigh",FALSE,1,-1,2,2,3,4
"3660","JC","high",FALSE,2,-2,2,2,3,3
"3661","KD","veryhigh",FALSE,3,2,3,2,2,10
"3662","8S","mediumhigh",FALSE,4,1,3,2,2,9
"3663","KS","veryhigh",FALSE,3,0,2,2,2,7
"3664","8D","mediumhigh",FALSE,3,3,1,3,5,10
"3665","6S","mediumlow",TRUE,3,2,1,3,5,9
"3666","5D","low",FALSE,1,1,1,2,2,4
"3667","6H","mediumlow",FALSE,4,3,0,3,6,10
"3668","6D","mediumlow",TRUE,4,2,0,3,6,9
"3669","TD","high",TRUE,3,1,0,3,6,8
"3670","7D","mediumlow",TRUE,2,0,0,3,6,7
"3671","5H","low",FALSE,3,-1,0,3,5,5
"3672","6H","mediumlow",FALSE,4,1,4,3,1,10
"3673","8H","mediumhigh",FALSE,4,1,5,2,1,10
"3674","2C","low",FALSE,2,0,4,2,1,8
"3675","5C","low",FALSE,1,5,1,1,2,10
"3676","AS","veryhigh",TRUE,4,4,0,0,1,6
"3677","4H","low",FALSE,2,3,0,0,1,5
"3678","JS","high",TRUE,2,2,0,-2,1,2
"3679","KH","veryhigh",FALSE,4,4,3,0,2,10
"3680","QH","high",FALSE,3,3,3,0,2,9
"3681","5H","low",FALSE,2,2,0,0,1,4
"3682","6H","mediumlow",FALSE,1,1,-1,0,1,2
"3683","JH","high",TRUE,5,4,3,1,1,10
"3684","AD","veryhigh",FALSE,1,3,0,0,0,4
"3685","8H","mediumhigh",TRUE,2,2,-1,0,0,2
"3686","5H","low",TRUE,3,3,2,2,2,10
"3687","TC","high",FALSE,3,2,1,2,2,8
"3688","4H","low",TRUE,2,1,1,2,0,5
"3689","5C","low",FALSE,1,0,0,2,0,3
"3690","8C","mediumhigh",TRUE,6,5,1,1,2,10
"3691","JC","high",TRUE,4,4,1,1,1,8
"3692","4D","low",FALSE,2,3,1,1,1,7
"3693","7H","mediumlow",FALSE,2,2,1,1,0,5
"3694","6D","mediumlow",FALSE,1,1,1,0,-1,2
"3695","4H","low",FALSE,4,2,3,1,6,10
"3696","4S","low",FALSE,2,1,3,0,5,7
"3697","6S","mediumlow",FALSE,1,0,3,-3,5,3
"3698","5H","low",FALSE,2,-1,3,-3,5,2
"3699","AD","veryhigh",FALSE,4,2,2,4,3,10
"3700","2D","low",FALSE,3,1,2,4,3,9
"3701","6C","mediumlow",FALSE,5,0,4,3,5,10
"3702","4H","low",FALSE,2,2,4,2,1,10
"3703","8H","mediumhigh",FALSE,1,1,3,2,1,8
"3704","4S","low",FALSE,3,0,2,2,0,5
"3705","AD","veryhigh",FALSE,4,3,0,3,5,10
"3706","JC","high",FALSE,3,2,0,3,5,9
"3707","3D","low",FALSE,3,1,-1,2,5,6
"3708","2C","low",FALSE,2,0,-1,2,4,4
"3709","QD","high",FALSE,5,1,3,4,1,10
"3710","9D","mediumhigh",FALSE,4,0,3,4,1,9
"3711","KH","veryhigh",FALSE,3,3,2,3,4,10
"3712","JC","high",FALSE,3,2,2,3,3,8
"3713","9C","mediumhigh",FALSE,2,1,2,3,3,7
"3714","6D","mediumlow",FALSE,2,0,1,2,3,4
"3715","KS","veryhigh",TRUE,4,5,0,2,2,10
"3716","AH","veryhigh",FALSE,3,4,0,2,2,9
"3717","AS","veryhigh",TRUE,3,3,0,2,2,8
"3718","2D","low",FALSE,2,2,0,2,2,7
"3719","2H","low",FALSE,1,1,-2,1,1,2
"3720","6C","mediumlow",FALSE,5,2,1,5,3,10
"3721","5H","low",FALSE,1,1,1,5,2,8
"3722","6D","mediumlow",TRUE,3,0,0,5,2,6
"3723","AC","veryhigh",FALSE,5,6,0,2,3,10
"3724","QC","high",FALSE,4,5,0,2,3,9
"3725","JC","high",FALSE,3,4,0,1,3,7
"3726","3C","low",FALSE,2,3,-1,1,3,5
"3727","6C","mediumlow",FALSE,1,2,-1,1,2,3
"3728","QC","high",FALSE,2,3,2,1,5,10
"3729","8S","mediumhigh",FALSE,3,2,2,1,5,9
"3730","7H","mediumlow",TRUE,3,1,2,-1,4,5
"3731","KH","veryhigh",TRUE,2,0,2,-1,3,3
"3732","5S","low",FALSE,1,-1,2,-1,3,2
"3733","6C","mediumlow",FALSE,2,1,3,3,4,10
"3734","2S","low",FALSE,5,0,3,3,3,8
"3735","8C","mediumhigh",FALSE,3,2,6,1,2,10
"3736","5S","low",FALSE,2,1,6,1,2,9
"3737","7H","mediumlow",FALSE,1,0,2,0,1,2
"3738","2C","low",FALSE,3,2,2,3,5,10
"3739","8C","mediumhigh",FALSE,2,1,1,2,4,6
"3740","JS","high",FALSE,1,0,0,2,4,4
"3741","2H","low",FALSE,5,3,1,3,5,10
"3742","4H","low",FALSE,4,2,1,3,4,8
"3743","9C","mediumhigh",FALSE,1,1,0,3,3,5
"3744","3D","low",FALSE,1,0,0,3,3,4
"3745","AS","veryhigh",FALSE,4,3,4,0,5,10
"3746","AC","veryhigh",FALSE,3,2,4,0,5,9
"3747","5H","low",FALSE,2,3,4,1,1,10
"3748","9H","mediumhigh",FALSE,1,2,4,0,1,8
"3749","AS","veryhigh",FALSE,1,1,1,-1,1,3
"3750","4C","low",FALSE,2,0,1,-1,1,2
"3751","AC","veryhigh",FALSE,2,3,3,3,0,10
"3752","3S","low",FALSE,5,2,3,3,0,9
"3753","TS","high",FALSE,4,1,2,3,-1,6
"3754","TH","high",TRUE,1,0,2,3,-1,5
"3755","3S","low",FALSE,3,1,5,0,6,10
"3756","3C","low",TRUE,1,0,4,-2,4,4
"3757","AC","veryhigh",FALSE,3,4,2,1,2,10
"3758","6H","mediumlow",FALSE,1,3,2,1,2,9
"3759","4S","low",TRUE,3,2,2,-1,2,6
"3760","6S","mediumlow",TRUE,2,1,2,-1,2,5
"3761","6C","mediumlow",FALSE,2,0,2,-1,2,4
"3762","AD","veryhigh",FALSE,4,4,1,3,1,10
"3763","AC","veryhigh",FALSE,3,3,1,3,1,9
"3764","KH","veryhigh",TRUE,2,2,1,3,1,8
"3765","3C","low",FALSE,2,1,1,3,1,7
"3766","2C","low",FALSE,1,0,0,2,0,3
"3767","9S","mediumhigh",FALSE,3,2,2,2,5,10
"3768","7C","mediumlow",FALSE,2,1,2,2,5,9
"3769","2S","low",FALSE,2,0,1,1,4,5
"3770","KC","veryhigh",FALSE,2,2,2,3,2,10
"3771","4S","low",FALSE,4,1,2,3,2,9
"3772","7S","mediumlow",FALSE,3,0,1,1,1,4
"3773","QS","high",FALSE,2,-1,1,1,0,2
"3774","8D","mediumhigh",FALSE,3,2,1,4,5,10
"3775","KC","veryhigh",FALSE,2,1,1,1,4,5
"3776","4S","low",TRUE,1,0,1,1,4,4
"3777","KH","veryhigh",FALSE,3,5,1,1,2,10
"3778","8D","mediumhigh",TRUE,4,4,1,1,2,9
"3779","5D","low",TRUE,3,3,1,1,2,8
"3780","2D","low",TRUE,2,2,1,0,2,6
"3781","KS","veryhigh",FALSE,4,2,2,4,3,10
"3782","5D","low",FALSE,1,1,2,4,3,9
"3783","3S","low",FALSE,2,0,0,3,0,2
"3784","QD","high",TRUE,3,1,4,3,1,10
"3785","4D","low",TRUE,1,0,3,-1,-1,2
